indicator,País__ESTANDAR,Años__ESTANDAR,value,unit,notes_ids,source_id
Tasa de migración,Perú,2030,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2031,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2032,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2033,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2034,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2035,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2036,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2037,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2038,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2039,-0.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2040,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2041,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2042,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2043,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2044,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2045,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2046,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2047,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2048,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2049,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2050,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2051,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2052,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2053,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2054,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2055,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2056,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2057,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2058,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2059,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2060,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2061,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2062,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2063,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2064,-0.13,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2065,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2066,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2067,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2068,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2069,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2070,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2071,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2072,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2073,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2074,-0.12,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2075,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2076,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2077,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2078,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2079,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2080,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2081,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2082,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2083,-0.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2084,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2085,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2086,-0.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2087,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2088,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2089,-0.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2090,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2091,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2092,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2093,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2094,-0.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2095,-0.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2096,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2097,-0.11,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2098,-0.09,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2099,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Perú,2100,-0.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1950,-1.01,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1951,-0.07,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1952,0.61,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1953,1.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1954,1.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1955,1.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1956,1.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1957,1.64,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1958,1.59,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1959,1.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1960,0.81,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1961,0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1962,-0.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1963,-0.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1964,-0.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1965,-1.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1966,-1.70,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1967,-2.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1968,-2.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1969,-4.02,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1970,-4.56,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1971,-4.74,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1972,-4.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1973,-5.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1974,-5.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1975,-5.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1976,-4.88,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1977,-4.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1978,-4.99,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1979,-4.95,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1980,-4.83,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1981,-4.58,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1982,-4.08,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1983,-3.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1984,-3.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1985,-2.93,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1986,-2.65,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1987,-2.24,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1988,-2.14,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1989,-2.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1990,-2.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1991,-2.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1992,-2.50,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1993,-2.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1994,-2.51,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1995,-2.62,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1996,-2.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1997,-2.15,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1998,-2.18,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,1999,-2.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2000,-3.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2001,-4.46,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2002,-5.17,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2003,-5.21,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2004,-4.77,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2005,-4.90,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2006,-4.00,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2007,-3.26,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2008,-2.86,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2009,-2.57,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2010,-2.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2011,-2.10,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2012,-1.89,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2013,-1.69,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2014,-1.47,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2015,-1.23,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2016,-1.04,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2017,-0.91,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2018,-0.87,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2019,-0.85,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2020,-0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2021,-0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2022,-0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2023,-0.44,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2024,-0.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2025,-0.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2026,-0.42,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2027,-0.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2028,-0.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2029,-0.40,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2030,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2031,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2032,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2033,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2034,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2035,-0.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2036,-0.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2037,-0.38,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2038,-0.36,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2039,-0.39,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2040,-0.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2041,-0.37,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2042,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2043,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2044,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2045,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2046,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2047,-0.35,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2048,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2049,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2050,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2051,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2052,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2053,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2054,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2055,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2056,-0.34,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2057,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2058,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2059,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2060,-0.33,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2061,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2062,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2063,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2064,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2065,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2066,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2067,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2068,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2069,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2070,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2071,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2072,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2073,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2074,-0.32,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2075,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2076,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2077,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2078,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2079,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2080,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2081,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2082,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2083,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2084,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2085,-0.31,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2086,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2087,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2088,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2089,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2090,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2091,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2092,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2093,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2094,-0.27,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2095,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2096,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2097,-0.28,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2098,-0.30,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2099,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,Uruguay,2100,-0.29,Tasa por 1.000 habitantes,,6547
Tasa de migración,América Latina,1950,-0.23,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1951,-0.32,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1952,-0.44,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1953,-0.61,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1954,-0.67,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1955,-0.72,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1956,-0.79,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1957,-0.87,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1958,-1.00,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1959,-0.97,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1960,-1.06,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1961,-0.93,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1962,-1.03,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1963,-1.07,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1964,-1.10,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1965,-1.10,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1966,-1.17,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1967,-1.19,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1968,-1.25,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1969,-1.31,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1970,-1.49,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1971,-1.67,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1972,-1.68,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1973,-1.68,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1974,-1.76,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1975,-1.91,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1976,-1.98,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1977,-1.83,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1978,-1.80,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1979,-1.82,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1980,-1.78,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1981,-2.16,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1982,-1.99,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1983,-1.80,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1984,-1.79,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1985,-1.81,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1986,-2.02,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1987,-1.83,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1988,-1.65,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1989,-1.67,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1990,-1.39,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1991,-1.78,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1992,-1.47,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1993,-1.83,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1994,-1.75,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1995,-1.78,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1996,-1.76,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1997,-1.73,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1998,-1.40,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,1999,-1.60,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2000,-1.81,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2001,-1.92,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2002,-1.92,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2003,-1.95,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2004,-1.89,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2005,-1.89,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2006,-1.73,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2007,-1.48,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2008,-1.45,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2009,-1.49,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2010,-1.43,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2011,-1.30,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2012,-1.29,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2013,-1.19,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2014,-1.24,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2015,-1.24,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2016,-0.85,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2017,-0.98,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2018,-1.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2019,-1.29,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2020,-0.93,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2021,-0.83,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2022,-0.60,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2023,-0.58,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2024,-0.58,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2025,-0.60,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2026,-0.60,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2027,-0.54,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2028,-0.55,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2029,-0.52,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2030,-0.50,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2031,-0.48,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2032,-0.47,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2033,-0.45,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2034,-0.42,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2035,-0.41,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2036,-0.41,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2037,-0.40,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2038,-0.37,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2039,-0.37,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2040,-0.35,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2041,-0.36,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2042,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2043,-0.35,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2044,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2045,-0.35,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2046,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2047,-0.32,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2048,-0.32,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2049,-0.35,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2050,-0.31,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2051,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2052,-0.32,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2053,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2054,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2055,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2056,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2057,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2058,-0.31,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2059,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2060,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2061,-0.32,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2062,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2063,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2064,-0.33,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2065,-0.35,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2066,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2067,-0.34,Tasa por 1.000 habitantes,13636,6547
Tasa de migración,América Latina,2068,-0.33,Tasa por 1.000 habitantes,13636,6547
